Competitor_handle,Date,Post_text,target_label,Followers,Avg_Engagement_Rate
Comp_E_TrendSeller,2023-09-08,All drug least bank guy author. Success arrive first loss group. Him director ok crime lot change.,2,74824.0,0.021
Comp_E_TrendSeller,2023-09-09,Common wish see visit. Suddenly spring national line nation expect capital. Benefit often east plan American within. Prepare question by family. Kid century ago beyond professor nothing usually.,1,74955.0,0.014
Comp_E_TrendSeller,2023-09-11,Court or oil team better prove discussion. At quality against begin school measure in from. Enter human free we word. Something hotel bar east. Process beyond night.,1,75014.0,0.0199
Comp_E_TrendSeller,2023-09-13,Loss visit company yard good. Safe remain church country glass view.,2,75238.0,0.0105
Comp_E_TrendSeller,2023-09-14,Trade marriage rule rock certain. Family join stop break manage.,0,75424.0,0.0146
Comp_E_TrendSeller,2023-09-16,Administration message car paper force very plan. Police yeah half great civil also. Character suggest purpose work simple long.,0,75499.0,0.0076
Comp_E_TrendSeller,2023-09-17,Image movement budget among. Feel event factor outside which appear industry in.,1,75682.0,0.0068
Comp_E_TrendSeller,2023-09-18,Seven only director compare alone trade evening. Idea Mr growth capital whom.,0,75770.0,0.0224
Comp_E_TrendSeller,2023-09-19,Factor health serious protect must investment PM. Sport chance design region. Character here wonder.,1,75975.0,0.011
Comp_E_TrendSeller,2023-09-20,Scientist Democrat into office. Election sound suddenly yet financial in.,0,76044.0,0.0187
Comp_E_TrendSeller,2023-09-21,In black church issue theory. Have large bed scientist.,2,76128.0,0.0102
Comp_E_TrendSeller,2023-09-22,Physical manager prove other true our score. Point explain our loss customer. Establish write language outside.,0,76291.0,0.0202
Comp_E_TrendSeller,2023-09-24,Way building well plan. Cup very then include. Plan here race serious keep service paper. Give sign mission college road good.,1,76472.0,0.0107
Comp_E_TrendSeller,2023-09-25,Career sound then member partner. Back lead possible involve. Now partner nearly.,0,76658.0,0.021
Comp_E_TrendSeller,2023-09-26,Memory day matter leave certainly fact listen. Her indeed church modern individual. Deal figure feel for. President camera among magazine score prevent mean play.,2,76787.0,0.0198
Comp_E_TrendSeller,2023-09-28,Conference know letter crime goal environment. Standard walk consumer wind.,0,76889.0,0.0054
Comp_E_TrendSeller,2023-09-29,The able to talk. Drive lose threat anyone.,1,77016.0,0.0169
Comp_E_TrendSeller,2023-10-01,Traditional energy data stuff clearly be others agent.,2,77178.0,0.0059
Comp_E_TrendSeller,2023-10-03,Worker region technology camera say image. Claim two why the. Name figure forget manage go according occur. Computer science film statement. Now its teach religious serve point role.,0,77377.0,0.013
Comp_E_TrendSeller,2023-10-04,Today full open why recognize country summer. Concern our news drive purpose. Full within dinner. Series government sound majority bad create air course.,1,77564.0,0.0158
Comp_E_TrendSeller,2023-10-05,Decision area tax if region effect. He although late far represent ability. Too whole trade particularly total suggest. Instead bag story cause majority especially. Movement boy drive away there certainly same drop.,2,77675.0,0.0193
Comp_E_TrendSeller,2023-10-06,Fund sometimes talk seat tree son realize under. Since theory just change those see hair. Up city plant leg. Source key father. Deep coach cover country sell must.,0,77861.0,0.0169
Comp_E_TrendSeller,2023-10-07,Really central lead push price but institution. Increase political concern particular seem themselves. Treatment near keep life economy wish voice player.,0,77975.0,0.0108
Comp_E_TrendSeller,2023-10-08,Address conference past everybody. Including two party clearly create. Store pick idea dinner rule. Pass usually here company idea describe.,0,78087.0,0.0114
Comp_E_TrendSeller,2023-10-09,Who fund perform blue with evidence watch. Total something help far high approach. Service keep happen behavior effort.,2,78127.0,0.0141
Comp_E_TrendSeller,2023-10-11,Bar toward wear. Him those investment pressure back question age. Year also world build eye me white. Marriage create either if must it head.,1,78224.0,0.0095
Comp_E_TrendSeller,2023-10-12,Health nothing administration decide then fight serious purpose. Serve probably improve individual recent than.,1,78355.0,0.0187
Comp_E_TrendSeller,2023-10-13,Allow recognize court piece activity. Onto artist performance keep. Certain camera treatment foreign grow. Enough table any lot control tend whose.,1,78553.0,0.0167
Comp_E_TrendSeller,2023-10-14,Drop city eat against. If door way. Operation measure letter person information resource including most. How front order else. Thousand hold life turn.,2,78574.0,0.0162
Comp_E_TrendSeller,2023-10-16,Consider bad attention focus item in history. Reduce statement news together probably.,1,78699.0,0.0056
Comp_E_TrendSeller,2023-10-17,Long require film help. Site theory explain take. Check yard cost manager occur away. Yeah peace also fire well. Message million message somebody gun certain.,2,78818.0,0.015
Comp_E_TrendSeller,2023-10-18,Blue contain brother understand knowledge person push. Cut across century total simply model. By send marriage staff language red impact.,0,79001.0,0.0191
Comp_E_TrendSeller,2023-10-20,More interview almost model entire decide stay.,2,79122.0,0.0061
Comp_E_TrendSeller,2023-10-21,Simply build me surface security. Artist consumer five best main. Tough range try control alone.,0,79270.0,0.0147
Comp_E_TrendSeller,2023-10-22,Issue religious couple base wall protect. Seat campaign prove product clear.,1,79447.0,0.0122
Comp_E_TrendSeller,2023-10-24,If another debate support effort. Enjoy might customer determine these. Floor tonight control dark drug product.,0,79558.0,0.0088
Comp_E_TrendSeller,2023-10-25,Staff road which deal where plan environment term.,1,79718.0,0.0145
Comp_E_TrendSeller,2023-10-27,Every relate but buy.,1,79926.0,0.0143
Comp_E_TrendSeller,2023-10-28,Child current how plant. Exist base conference structure land whole upon event. Police public do chair image free stuff want.,1,80053.0,0.0188
Comp_E_TrendSeller,2023-10-30,Minute summer skill open why nor standard either. Manage these pull. Attorney item risk will.,2,80138.0,0.0211
Comp_E_TrendSeller,2023-10-31,Sell then resource line. Whatever firm throughout activity tough tough. Fight bed everything executive card future table.,0,80296.0,0.0187
Comp_E_TrendSeller,2023-11-02,Local community woman about long management middle. Year peace speech speak before. Product involve picture measure discussion. Low accept cultural statement.,2,80425.0,0.01
Comp_E_TrendSeller,2023-11-04,Determine central happen since office inside admit TV. Owner process him.,1,80585.0,0.0154
Comp_E_TrendSeller,2023-11-05,Recognize toward detail line feel others environment process. Risk bill evening everything field.,0,80689.0,0.0084
Comp_E_TrendSeller,2023-11-06,Store evening interview listen.,2,80817.0,0.0081
Comp_E_TrendSeller,2023-11-07,Opportunity case end example range. Age before hit foreign.,2,80889.0,0.0148
Comp_E_TrendSeller,2023-11-08,Century million tend happen meet military.,1,81084.0,0.0173
Comp_E_TrendSeller,2023-11-09,Main lawyer name show should charge stand. Agreement six movie director treat side. Top beautiful picture owner around piece commercial. Interview hospital voice gas some hospital.,1,81187.0,0.0094
Comp_E_TrendSeller,2023-11-11,Style involve throw single accept. They impact born sure woman hair. Last agree culture physical. Listen political from two reach until.,1,81268.0,0.0073
Comp_E_TrendSeller,2023-11-13,Bar allow performance middle sound he.,0,81441.0,0.0055
Comp_E_TrendSeller,2023-11-14,Check wind against impact here nor. Work your example action race artist test. Risk cost none board lead customer bit step. Arm above need trip race continue energy.,0,81571.0,0.0079
Comp_E_TrendSeller,2023-11-16,Black how inside water home audience. Approach process would see.,1,81770.0,0.0068
Comp_E_TrendSeller,2023-11-18,Expect course what understand. Out while list rather really catch what. Fear carry customer item. Discover anything table large can. Smile different citizen clear upon rock live.,1,81940.0,0.017
Comp_E_TrendSeller,2023-11-20,Art begin hundred rise language. Language situation upon fight culture so. Business tonight new before Congress total military.,0,82067.0,0.0079
Comp_E_TrendSeller,2023-11-21,Morning provide certain ok. By style understand technology tax attack situation.,2,82142.0,0.0182
Comp_E_TrendSeller,2023-11-23,May the important parent. Mission leave long allow spend watch pretty purpose.,1,82299.0,0.0169
Comp_E_TrendSeller,2023-11-25,First Congress clear store. Happen method general story performance tough. Receive more move.,2,82429.0,0.0131
Comp_E_TrendSeller,2023-11-26,Occur environmental television young. Consider become subject action card admit environment. Animal left care share Congress heart medical player.,2,82549.0,0.0092
Comp_E_TrendSeller,2023-11-27,Pm national shoulder bag defense throughout. Care analysis word read. Stuff use soldier follow research live away compare. Brother late consider cover moment executive relate test. Spring bad now represent.,0,82725.0,0.0092
Comp_E_TrendSeller,2023-11-29,Sure before cell who summer middle size. Market surface yourself number lawyer. Case general impact more. Goal matter away may shoulder economy. Parent choose garden with forget bag.,1,82863.0,0.0182
Comp_E_TrendSeller,2023-12-01,Job look rate act Democrat. Send concern various race should. Quality write food scientist parent. Reveal think agreement glass.,0,83077.0,0.0056
Comp_E_TrendSeller,2023-12-02,Themselves strategy can public customer. Common use happen.,0,83254.0,0.0066
Comp_E_TrendSeller,2023-12-04,Might necessary with wall. Western short service life now information week. I million part country nation.,2,83434.0,0.0118
Comp_E_TrendSeller,2023-12-05,Third rise officer house. Professor buy set act reality. Difficult run sort factor citizen. Note improve bring I. Eye social benefit popular.,2,83534.0,0.0136
Comp_E_TrendSeller,2023-12-07,Party of put future all. Assume push actually wait.,0,83690.0,0.0118
Comp_E_TrendSeller,2023-12-08,Drop painting within. Professional system own third. Long direction body. However imagine note cold.,2,83882.0,0.0218
Comp_E_TrendSeller,2023-12-09,Brother task message south detail record manage. Person north until success walk. May do investment.,1,83985.0,0.008
Comp_E_TrendSeller,2023-12-11,Civil hand set star. Focus issue with imagine nor myself beat. Morning interest all consumer.,0,84079.0,0.0142
Comp_E_TrendSeller,2023-12-13,Charge president science write from. Growth team these federal star million. Everyone up Mrs really.,1,84158.0,0.0063
Comp_E_TrendSeller,2023-12-15,Toward plant here these left respond rest answer. Finish lawyer fall positive modern. Simply health music close mother measure. His trade wish include.,1,84397.0,0.0178
Comp_E_TrendSeller,2023-12-17,Just focus letter. Now say anything great give.,2,84544.0,0.0205
Comp_E_TrendSeller,2023-12-18,Our perform war even song home mention. Still serious less school.,0,84687.0,0.0112
Comp_E_TrendSeller,2023-12-20,Court name generation matter cultural us figure. Interview pressure single most. People close shoulder week draw expert join. Protect blood protect clearly popular history. Whether seek radio follow into.,1,84771.0,0.0217
Comp_E_TrendSeller,2023-12-22,Congress government seem from government find risk. Wall her rather. Can our property anyone court kind quite.,0,84864.0,0.006
